game_id,play_id,season,week,posteam,defteam,score_diff_pre_td,time_remaining,actual_decision,decision_success,ex_ante_optimal,ex_ante_wp_margin,ex_ante_prob_2pt_better,ex_post_optimal,ex_post_wp_margin,ex_post_prob_2pt_better,coach_agrees_ex_ante,coach_agrees_ex_post,ex_ante_agrees_ex_post,category
2023_04_LV_LAC,874.0,2023,4,LV,LAC,-7.0,2745.0,pat,1,two_point,0.0006613142844290043,0.8165,pat,0.00021042182437480683,0.3515,False,True,False,hindsight_only
2023_04_LV_LAC,1558.0,2023,4,LAC,LV,3.0,2240.0,pat,1,two_point,0.00171341330653918,0.9975,two_point,0.0008522729197948387,0.9635,False,False,True,knowable_mistake
2023_04_LV_LAC,1869.0,2023,4,LAC,LV,10.0,1985.0,pat,1,two_point,0.0004884068955695042,0.96,two_point,0.00011948564258734695,0.716,False,False,True,knowable_mistake
2023_04_LV_LAC,3873.0,2023,4,LV,LAC,-14.0,239.0,pat,1,two_point,0.003365788139932255,1.0,two_point,0.002517862158398318,1.0,False,False,True,knowable_mistake
2023_04_MIA_BUF,264.0,2023,4,BUF,MIA,0.0,3341.0,pat,1,two_point,0.0008325367996012689,0.9695,two_point,0.0007415752308943535,0.984,False,False,True,knowable_mistake
2023_04_MIA_BUF,515.0,2023,4,MIA,BUF,-7.0,3090.0,pat,1,two_point,0.0013471875361404928,0.9935,two_point,0.0002537875379630128,0.719,False,False,True,knowable_mistake
2023_04_MIA_BUF,847.0,2023,4,BUF,MIA,0.0,2770.0,pat,1,two_point,0.0010144912168610354,0.94,two_point,0.0008808402612584532,0.962,False,False,True,knowable_mistake
2023_04_MIA_BUF,1142.0,2023,4,MIA,BUF,-7.0,2567.0,pat,1,two_point,0.001955348586106742,0.9945,two_point,0.0003921098572168824,0.732,False,False,True,knowable_mistake
2023_04_MIA_BUF,1388.0,2023,4,BUF,MIA,0.0,2402.0,pat,1,two_point,0.0009726674162624516,0.904,two_point,0.0008170270011530478,0.924,False,False,True,knowable_mistake
2023_04_MIA_BUF,1915.0,2023,4,BUF,MIA,7.0,1978.0,pat,1,two_point,2.5044777056781875e-05,0.5415,pat,5.823931938586657e-05,0.4315,False,True,False,hindsight_only
2023_04_MIA_BUF,3024.0,2023,4,BUF,MIA,14.0,1080.0,pat,1,pat,9.985745974216975e-05,0.0625,pat,0.00011334493496861775,0.011,True,True,True,correct
2023_04_MIA_BUF,3298.0,2023,4,BUF,MIA,21.0,895.0,pat,1,pat,1.9685757667087245e-05,0.038,pat,2.1905595648741283e-05,0.0035,True,True,True,correct
2023_04_MIN_CAR,341.0,2023,4,CAR,MIN,0.0,3327.0,pat,1,two_point,0.0010961530788894391,0.996,two_point,0.0010436428944207155,0.9995,False,False,True,knowable_mistake
2023_04_MIN_CAR,1199.0,2023,4,MIN,CAR,-10.0,2383.0,pat,1,two_point,0.0025721617475568115,0.999,two_point,0.002150993350649444,0.9995,False,False,True,knowable_mistake
2023_04_MIN_CAR,2663.0,2023,4,MIN,CAR,-6.0,1138.0,pat,1,two_point,0.00353547837860535,0.9945,two_point,0.0027982450350608756,0.995,False,False,True,knowable_mistake
2023_04_MIN_CAR,2924.0,2023,4,MIN,CAR,1.0,900.0,pat,1,pat,6.568184044508651e-05,0.4555,pat,0.0005156177348012436,0.2055,True,True,True,correct
2023_04_NE_DAL,806.0,2023,4,DAL,NE,0.0,2790.0,pat,1,pat,0.0008301949670407316,0.0985,two_point,0.0004673787999320833,0.839,True,False,False,correct
2023_04_NE_DAL,1892.0,2023,4,DAL,NE,18.0,1854.0,pat,1,pat,0.0002547714831656611,0.0,pat,0.00010397099167791524,0.035,True,True,True,correct
2023_04_NE_DAL,3627.0,2023,4,DAL,NE,28.0,398.0,pat,1,pat,4.203998674068288e-06,0.0,pat,2.5670630970919817e-06,0.0,True,True,True,correct
2023_04_PIT_HOU,457.0,2023,4,HOU,PIT,0.0,3235.0,pat,1,two_point,4.62750166015935e-05,0.5455,two_point,0.00010159479581972608,0.621,False,False,True,knowable_mistake
2023_04_PIT_HOU,3358.0,2023,4,HOU,PIT,10.0,650.0,pat,1,pat,0.0004113786658657137,0.0,pat,0.0003997611584277694,0.0,True,True,True,correct
2023_04_PIT_HOU,3802.0,2023,4,HOU,PIT,17.0,219.0,pat,1,pat,4.982539820108656e-05,0.0,pat,4.866865954611388e-05,0.0,True,True,True,correct
2023_04_SEA_NYG,1002.0,2023,4,SEA,NYG,0.0,2700.0,pat,1,pat,0.0003071787725758002,0.325,pat,0.0003597954897281985,0.2335,True,True,True,correct
2023_04_SEA_NYG,1998.0,2023,4,SEA,NYG,4.0,1899.0,pat,1,pat,0.000985684630603445,0.046,pat,0.0010385571042931252,0.0135,True,True,True,correct
2023_04_SEA_NYG,3151.0,2023,4,SEA,NYG,11.0,963.0,pat,1,pat,0.0003996317976934227,0.0005,pat,0.0004120750076097579,0.0,True,True,True,correct
2023_04_TB_NO,1691.0,2023,4,TB,NO,-3.0,2119.0,pat,1,pat,0.001491749301015588,0.0505,pat,0.0021734998377554993,0.0005,True,True,True,correct
2023_04_TB_NO,2247.0,2023,4,TB,NO,4.0,1819.0,pat,1,pat,0.0017200250427196195,0.0,pat,0.0021315831362107573,0.0,True,True,True,correct
2023_04_WAS_PHI,418.0,2023,4,WAS,PHI,0.0,3172.0,pat,1,pat,0.000976373581852652,0.0265,pat,4.5717648972432023e-05,0.444,True,True,True,correct
2023_04_WAS_PHI,794.0,2023,4,PHI,WAS,-7.0,2777.0,pat,1,two_point,0.0002474915376186049,0.64,two_point,0.00016050370553577498,0.6135,False,False,True,knowable_mistake
2023_04_WAS_PHI,1094.0,2023,4,WAS,PHI,0.0,2576.0,pat,1,pat,0.0016384140462268881,0.0145,pat,0.0003301704140773465,0.2635,True,True,True,correct
2023_04_WAS_PHI,3570.0,2023,4,WAS,PHI,-7.0,481.0,pat,1,pat,0.0022278781267769943,0.1035,two_point,0.0011670433459481933,0.816,True,False,False,correct
2023_04_WAS_PHI,4180.0,2023,4,PHI,WAS,0.0,103.0,pat,1,pat,0.0030684520725237086,0.0005,pat,0.0031914814414435444,0.0,True,True,True,correct
2023_04_WAS_PHI,4493.0,2023,4,WAS,PHI,-7.0,0.0,pat,1,pat,0.022654252831474486,0.0475,two_point,0.0036391006844777585,0.6345,True,False,False,correct
2023_05_BAL_PIT,568.0,2023,5,BAL,PIT,0.0,3075.0,pat,1,pat,0.0013561334560403537,0.004,pat,0.0008588414003244393,0.0125,True,True,True,correct
2023_05_CAR_DET,441.0,2023,5,DET,CAR,0.0,3281.0,pat,1,pat,0.0006832302490081821,0.058,pat,0.0003507846538566284,0.151,True,True,True,correct
2023_05_CAR_DET,726.0,2023,5,DET,CAR,7.0,2993.0,pat,1,pat,0.000880736563479867,0.0145,pat,0.0005646735595128405,0.04,True,True,True,correct
2023_05_CAR_DET,1219.0,2023,5,CAR,DET,-14.0,2568.0,pat,1,two_point,0.0012969947057425713,0.973,two_point,0.0012231539925211532,0.9945,False,False,True,knowable_mistake
2023_05_CAR_DET,1755.0,2023,5,DET,CAR,7.0,2030.0,pat,1,pat,0.001381734355711206,0.0,pat,0.001064299679922831,0.0,True,True,True,correct
2023_05_CAR_DET,1846.0,2023,5,DET,CAR,14.0,2001.0,pat,1,pat,0.0005943153825909153,0.0,pat,0.000471799096237957,0.0,True,True,True,correct
2023_05_CAR_DET,3217.0,2023,5,DET,CAR,18.0,898.0,pat,1,pat,0.00011822381297155182,0.0,pat,0.00010031330142168393,0.0,True,True,True,correct
2023_05_CAR_DET,3470.0,2023,5,CAR,DET,-25.0,712.0,pat,1,two_point,0.000351279353271592,1.0,two_point,0.0003417147596146107,1.0,False,False,True,knowable_mistake
2023_05_CAR_DET,3687.0,2023,5,DET,CAR,18.0,447.0,pat,1,pat,7.164838910056481e-05,0.0,pat,6.172286719252629e-05,0.0,True,True,True,correct
2023_05_CAR_DET,4110.0,2023,5,CAR,DET,-25.0,115.0,pat,1,two_point,0.00021651154301203113,1.0,two_point,0.00021105507121291743,1.0,False,False,True,knowable_mistake
2023_05_CHI_WAS,206.0,2023,5,CHI,WAS,0.0,3424.0,pat,1,pat,0.00033047694323629084,0.21,pat,0.0005483508201641341,0.033,True,True,True,correct
2023_05_CHI_WAS,990.0,2023,5,CHI,WAS,10.0,2655.0,pat,1,pat,0.0007076646540093989,0.0185,pat,0.0009023707638907696,0.001,True,True,True,correct
2023_05_CHI_WAS,1902.0,2023,5,CHI,WAS,17.0,1824.0,pat,1,pat,0.0002832703526990388,0.0005,pat,0.000330207875733568,0.0,True,True,True,correct
2023_05_CHI_WAS,3951.0,2023,5,CHI,WAS,10.0,249.0,pat,1,pat,0.0004374052461304512,0.0,pat,0.00048482711038111415,0.0,True,True,True,correct
2023_05_CIN_ARI,431.0,2023,5,CIN,ARI,0.0,3129.0,pat,1,pat,0.0008086951591288472,0.0535,pat,0.0005832169432864465,0.058,True,True,True,correct
2023_05_CIN_ARI,1052.0,2023,5,ARI,CIN,-10.0,2545.0,pat,1,pat,0.0008202169840352824,0.159,pat,3.850016003137391e-05,0.4835,True,True,True,correct
2023_05_CIN_ARI,1322.0,2023,5,ARI,CIN,-3.0,2308.0,pat,1,pat,0.0017587882719127812,0.0265,pat,0.0008999859742366834,0.087,True,True,True,correct
2023_05_CIN_ARI,1968.0,2023,5,CIN,ARI,-4.0,1883.0,pat,1,pat,0.0019458949899964217,0.0395,pat,0.001466085375712578,0.0365,True,True,True,correct
2023_05_CIN_ARI,2382.0,2023,5,CIN,ARI,3.0,1719.0,pat,1,pat,0.002092280610489494,0.0,pat,0.0018304154452052357,0.0,True,True,True,correct
2023_05_CIN_ARI,2685.0,2023,5,ARI,CIN,-10.0,1353.0,pat,0,pat,0.00026047206602403117,0.413,two_point,0.0009368495733956816,0.8385,True,False,False,correct
2023_05_CIN_ARI,3556.0,2023,5,CIN,ARI,4.0,468.0,pat,1,pat,0.0021829431360785856,0.0,pat,0.002026075133832239,0.0,True,True,True,correct
2023_05_DAL_SF,289.0,2023,5,SF,DAL,0.0,3370.0,pat,1,pat,0.0001345887520624034,0.3635,pat,0.0007544165747519482,0.0065,True,True,True,correct
2023_05_DAL_SF,1293.0,2023,5,SF,DAL,7.0,2596.0,pat,1,pat,0.0006189729150364309,0.0775,pat,0.0012926866656181035,0.0,True,True,True,correct
2023_05_DAL_SF,1647.0,2023,5,DAL,SF,-14.0,2265.0,pat,1,two_point,0.002710337537035312,1.0,two_point,0.001821117190393462,1.0,False,False,True,knowable_mistake
2023_05_DAL_SF,1943.0,2023,5,SF,DAL,7.0,1956.0,pat,1,pat,0.0008984132865246242,0.013,pat,0.0015299076931372113,0.0,True,True,True,correct
2023_05_DAL_SF,2724.0,2023,5,SF,DAL,11.0,1340.0,pat,1,pat,0.0005135805075100475,0.0005,pat,0.0007611534763614092,0.0,True,True,True,correct
2023_05_DAL_SF,3148.0,2023,5,SF,DAL,18.0,859.0,pat,1,pat,8.520445457094183e-05,0.0,pat,0.00011984318793334392,0.0,True,True,True,correct
2023_05_DAL_SF,3266.0,2023,5,SF,DAL,25.0,839.0,pat,1,pat,1.614255359194683e-05,0.0,pat,2.261191529340234e-05,0.0,True,True,True,correct
2023_05_GB_LV,1387.0,2023,5,LV,GB,-3.0,2049.0,pat,1,two_point,0.00016076396341324628,0.5555,pat,0.0004549437476076834,0.2665,False,True,False,hindsight_only
2023_05_GB_LV,2260.0,2023,5,GB,LV,-7.0,1407.0,pat,1,two_point,0.007548507967656493,1.0,two_point,0.007721164978135631,1.0,False,False,True,knowable_mistake
2023_05_GB_LV,2832.0,2023,5,LV,GB,-3.0,896.0,pat,1,pat,0.0008207526943236898,0.2605,pat,0.0016903642006621533,0.0495,True,True,True,correct
2023_05_HOU_ATL,508.0,2023,5,ATL,HOU,-3.0,3108.0,pat,1,pat,0.00026008681069800144,0.307,pat,0.0003985212962414053,0.16,True,True,True,correct
2023_05_HOU_ATL,4114.0,2023,5,HOU,ATL,-6.0,109.0,pat,1,two_point,0.005375969015356086,0.998,two_point,0.0027995610584607977,0.974,False,False,True,knowable_mistake
2023_05_JAX_BUF,2046.0,2023,5,BUF,JAX,-11.0,1874.0,pat,1,two_point,0.003279006613605806,1.0,two_point,0.002129157216080757,0.9985,False,False,True,knowable_mistake
2023_05_JAX_BUF,3833.0,2023,5,JAX,BUF,4.0,464.0,pat,1,pat,0.0010629547716484167,0.003,pat,0.0017855058004148106,0.0,True,True,True,correct
2023_05_JAX_BUF,4442.0,2023,5,JAX,BUF,5.0,176.0,pat,1,pat,0.0009063862158671387,0.001,pat,0.001416924842125522,0.0,True,True,True,correct
2023_05_JAX_BUF,4579.0,2023,5,BUF,JAX,-12.0,131.0,pat,1,two_point,0.005986187610040078,1.0,two_point,0.004748163897350388,1.0,False,False,True,knowable_mistake
2023_05_KC_MIN,321.0,2023,5,KC,MIN,0.0,3300.0,pat,1,two_point,0.0012959101792089367,0.9985,two_point,0.0008328086478368579,0.996,False,False,True,knowable_mistake
2023_05_KC_MIN,1850.0,2023,5,MIN,KC,-4.0,1899.0,pat,1,pat,0.0004404389567330691,0.333,two_point,0.00026003527645257485,0.632,True,False,False,correct
2023_05_KC_MIN,2525.0,2023,5,KC,MIN,0.0,1510.0,pat,1,two_point,0.001347168069932625,0.9295,two_point,0.00037200908589984927,0.703,False,False,True,knowable_mistake
2023_05_KC_MIN,3068.0,2023,5,KC,MIN,7.0,1065.0,pat,1,pat,3.796251970455966e-05,0.448,pat,0.00034760051066495823,0.056,True,True,True,correct
2023_05_KC_MIN,3452.0,2023,5,MIN,KC,-14.0,731.0,pat,1,two_point,0.002377665323517325,0.9995,two_point,0.0029284444776144503,1.0,False,False,True,knowable_mistake
2023_05_NO_NE,651.0,2023,5,NO,NE,0.0,3122.0,pat,1,pat,0.0012566249352069514,0.0085,pat,0.0006760375239467376,0.047,True,True,True,correct
2023_05_NO_NE,1221.0,2023,5,NO,NE,7.0,2663.0,pat,1,pat,0.001467605128861571,0.0,pat,0.0009734132389841443,0.0015,True,True,True,correct
2023_05_NO_NE,1502.0,2023,5,NO,NE,14.0,2447.0,pat,1,pat,0.0008577307998319794,0.0,pat,0.0006191475037615746,0.0,True,True,True,correct
2023_05_NO_NE,3424.0,2023,5,NO,NE,24.0,783.0,pat,1,pat,2.8108962163098106e-05,0.0,pat,2.3410295713177653e-05,0.0,True,True,True,correct
2023_05_NYG_MIA,415.0,2023,5,MIA,NYG,0.0,3129.0,pat,1,pat,0.0006046084159651022,0.1185,pat,0.0005484315095111159,0.0785,True,True,True,correct
2023_05_NYG_MIA,1148.0,2023,5,MIA,NYG,7.0,2402.0,pat,1,pat,0.0010557412305230995,0.0095,pat,0.001007255742365487,0.0005,True,True,True,correct
2023_05_NYG_MIA,1783.0,2023,5,NYG,MIA,-11.0,1900.0,pat,1,two_point,0.00353567349166245,1.0,two_point,0.0019723722223757845,0.9965,False,False,True,knowable_mistake
2023_05_NYG_MIA,2204.0,2023,5,MIA,NYG,7.0,1746.0,pat,1,pat,0.00125630425548251,0.0005,pat,0.0012141929405082852,0.0,True,True,True,correct
2023_05_NYG_MIA,2937.0,2023,5,MIA,NYG,11.0,900.0,pat,1,pat,0.0005203421431346777,0.0,pat,0.0005079560424190444,0.0,True,True,True,correct
2023_05_NYJ_DEN,570.0,2023,5,DEN,NYJ,-3.0,3154.0,pat,1,pat,0.0010720934925388947,0.017,pat,0.0007702274194690828,0.027,True,True,True,correct
2023_05_NYJ_DEN,2219.0,2023,5,NYJ,DEN,-5.0,1709.0,pat,1,pat,0.00357039650617319,0.002,pat,0.00044503630364278735,0.32,True,True,True,correct
2023_05_NYJ_DEN,4064.0,2023,5,NYJ,DEN,3.0,29.0,pat,1,pat,0.0031218654167697313,0.0,pat,0.0019418515911518996,0.0,True,True,True,correct
2023_05_PHI_LA,354.0,2023,5,PHI,LA,0.0,3217.0,pat,1,two_point,0.0008967486250910373,0.978,two_point,0.0007738605302549662,0.985,False,False,True,knowable_mistake
2023_05_PHI_LA,741.0,2023,5,LA,PHI,-7.0,2821.0,pat,1,pat,0.0003303897652991994,0.3275,two_point,0.0008203190013968964,0.942,True,False,False,correct
2023_05_PHI_LA,1767.0,2023,5,LA,PHI,-3.0,1832.0,pat,1,pat,0.0013702395911929788,0.1065,two_point,0.00038677900471772997,0.686,True,False,False,correct
2023_05_PHI_LA,1967.0,2023,5,PHI,LA,-4.0,1800.0,pat,1,two_point,0.0018146731932165983,0.9515,two_point,0.0015231771699607544,0.9625,False,False,True,knowable_mistake
2023_05_TEN_IND,822.0,2023,5,IND,TEN,-3.0,2741.0,pat,1,pat,0.002367536453125041,0.0,pat,0.001219976435838488,0.0145,True,True,True,correct
2023_05_TEN_IND,2084.0,2023,5,TEN,IND,-4.0,1668.0,pat,1,two_point,0.002895051658709513,0.995,two_point,0.001451471277151617,0.95,False,False,True,knowable_mistake
2023_05_TEN_IND,2361.0,2023,5,IND,TEN,-3.0,1380.0,pat,1,pat,0.005040515087360475,0.0,pat,0.003048826406135796,0.0,True,True,True,correct
2023_06_ARI_LA,2407.0,2023,6,LA,ARI,-3.0,1437.0,pat,1,pat,0.00170020417776362,0.0805,pat,0.00030875190363788274,0.375,True,True,True,correct
2023_06_ARI_LA,3358.0,2023,6,LA,ARI,7.0,499.0,pat,1,pat,0.0009502378814751911,0.0,pat,0.0006982865248998937,0.0,True,True,True,correct
2023_06_BAL_TEN,1617.0,2023,6,BAL,TEN,6.0,2008.0,pat,0,pat,0.003108211724444865,0.0,pat,0.0022024086684893085,0.0,True,True,True,correct
2023_06_BAL_TEN,2710.0,2023,6,TEN,BAL,-12.0,1404.0,pat,1,two_point,0.0016142994585359172,0.9585,two_point,0.0015222839912603092,0.976,False,False,True,knowable_mistake
2023_06_CAR_MIA,434.0,2023,6,CAR,MIA,0.0,3133.0,pat,1,two_point,0.0011085360285368884,0.986,two_point,0.0011009214339985363,0.9965,False,False,True,knowable_mistake
2023_06_CAR_MIA,870.0,2023,6,CAR,MIA,7.0,2706.0,pat,1,two_point,0.0006195674260786044,0.9165,two_point,0.0006165833544347077,0.964,False,False,True,knowable_mistake
2023_06_CAR_MIA,1151.0,2023,6,MIA,CAR,-14.0,2473.0,pat,1,two_point,0.0005658682601138998,0.792,two_point,0.0004477944855371674,0.8045,False,False,True,knowable_mistake
2023_06_CAR_MIA,1497.0,2023,6,MIA,CAR,-7.0,2220.0,pat,1,pat,6.908077827344483e-05,0.4755,pat,0.00023183559668543685,0.3655,True,True,True,correct
2023_06_CAR_MIA,1863.0,2023,6,MIA,CAR,0.0,1914.0,pat,1,pat,0.001298719435230522,0.057,pat,0.001440213716845662,0.0115,True,True,True,correct
2023_06_CAR_MIA,2630.0,2023,6,MIA,CAR,7.0,1281.0,pat,1,pat,0.001047299179878114,0.0,pat,0.0010997837350391615,0.0,True,True,True,correct
2023_06_CAR_MIA,3259.0,2023,6,MIA,CAR,14.0,743.0,pat,1,pat,0.00020540233617694081,0.0,pat,0.0002132820410950531,0.0,True,True,True,correct
2023_06_CAR_MIA,3851.0,2023,6,CAR,MIA,-21.0,266.0,pat,1,two_point,0.0009007011621475977,1.0,two_point,0.0008928855262474479,1.0,False,False,True,knowable_mistake
2023_06_CAR_MIA,4033.0,2023,6,MIA,CAR,14.0,151.0,pat,1,pat,0.00012751763414242667,0.0,pat,0.00013169554611958123,0.0,True,True,True,correct
2023_06_DAL_LAC,333.0,2023,6,LAC,DAL,0.0,3331.0,pat,1,pat,0.000290359917663241,0.2425,two_point,0.0001924744439125714,0.721,True,False,False,correct
2023_06_DAL_LAC,581.0,2023,6,DAL,LAC,-7.0,3081.0,pat,1,two_point,0.0012891371127827789,0.98,two_point,0.0007809943339517345,0.963,False,False,True,knowable_mistake
2023_06_DAL_LAC,3383.0,2023,6,DAL,LAC,0.0,679.0,pat,1,pat,0.0004696357285172148,0.319,pat,0.0013654497959038059,0.031,True,True,True,correct
2023_06_DAL_LAC,3836.0,2023,6,LAC,DAL,-7.0,431.0,pat,1,two_point,0.00013203580068538168,0.5385,two_point,0.002122543879893468,0.943,False,False,True,knowable_mistake
2023_06_DEN_KC,1566.0,2023,6,KC,DEN,3.0,1986.0,pat,1,pat,0.0021821500748874234,0.0005,pat,0.001049922580931728,0.014,True,True,True,correct
2023_06_DET_TB,1678.0,2023,6,DET,TB,0.0,1959.0,pat,1,pat,0.0015000622417227216,0.038,pat,0.0017534805193094583,0.002,True,True,True,correct
2023_06_DET_TB,2697.0,2023,6,DET,TB,4.0,1099.0,pat,1,pat,0.001822302166889278,0.0,pat,0.001962738816827736,0.0,True,True,True,correct
2023_06_IND_JAX,862.0,2023,6,JAX,IND,-3.0,2657.0,pat,1,two_point,0.000639854541309437,0.8185,pat,0.0003479877839327461,0.2595,False,True,False,hindsight_only
2023_06_IND_JAX,978.0,2023,6,JAX,IND,4.0,2641.0,pat,1,two_point,0.00011120024343902468,0.5755,pat,0.0006203841689589318,0.064,False,True,False,hindsight_only
2023_06_IND_JAX,1938.0,2023,6,JAX,IND,11.0,1900.0,pat,1,pat,0.00028557607862422785,0.0955,pat,0.0005941132318542097,0.0,True,True,True,correct
2023_06_IND_JAX,3050.0,2023,6,JAX,IND,18.0,1131.0,pat,1,pat,7.359322115474409e-05,0.0075,pat,0.00011499124718694631,0.0,True,True,True,correct
2023_06_IND_JAX,3393.0,2023,6,IND,JAX,-25.0,854.0,pat,1,two_point,0.0004742245602059013,1.0,two_point,0.00033332465232040025,1.0,False,False,True,knowable_mistake
2023_06_IND_JAX,3901.0,2023,6,IND,JAX,-18.0,434.0,pat,1,two_point,0.0018855390429424537,1.0,two_point,0.0013437227662451562,1.0,False,False,True,knowable_mistake
2023_06_MIN_CHI,2097.0,2023,6,MIN,CHI,0.0,1812.0,pat,0,two_point,0.0008086002393915548,0.8125,pat,0.00023072987041861115,0.371,False,True,False,hindsight_only
2023_06_MIN_CHI,2691.0,2023,6,MIN,CHI,6.0,1304.0,pat,1,pat,0.00019627165483293574,0.311,pat,0.0006620403164301347,0.0085,True,True,True,correct
2023_06_MIN_CHI,3610.0,2023,6,CHI,MIN,-13.0,466.0,pat,1,two_point,0.005430288632647329,1.0,two_point,0.004128145250772819,1.0,False,False,True,knowable_mistake
2023_06_NE_LV,1167.0,2023,6,LV,NE,3.0,2542.0,pat,1,pat,0.0018777422554678846,0.001,pat,0.0008327630332888303,0.034,True,True,True,correct
2023_06_NE_LV,2425.0,2023,6,NE,LV,-10.0,1436.0,pat,1,two_point,0.007236103693089857,1.0,two_point,0.0032051408682692295,1.0,False,False,True,knowable_mistake
2023_06_NE_LV,3643.0,2023,6,NE,LV,-9.0,213.0,pat,1,two_point,0.011058179342433472,1.0,two_point,0.00550222099691805,1.0,False,False,True,knowable_mistake
2023_06_NO_HOU,705.0,2023,6,HOU,NO,0.0,2921.0,pat,1,two_point,0.0008651487115737266,0.9385,two_point,0.00011856259907450095,0.6065,False,False,True,knowable_mistake
2023_06_NO_HOU,958.0,2023,6,NO,HOU,-7.0,2713.0,pat,1,two_point,0.00040959966697640127,0.7085,pat,0.00020352375400678469,0.3555,False,True,False,hindsight_only
2023_06_NO_HOU,1625.0,2023,6,HOU,NO,3.0,1976.0,pat,1,two_point,0.0001928098779112597,0.6245,pat,0.0006364704455985581,0.0935,False,True,False,hindsight_only
2023_06_NYG_BUF,3151.0,2023,6,BUF,NYG,-6.0,894.0,pat,1,pat,0.0004712254350721645,0.3845,two_point,0.0008428732969555375,0.7505,True,False,False,correct
2023_06_NYG_BUF,3764.0,2023,6,BUF,NYG,-2.0,228.0,pat,1,pat,0.0037022117914204955,0.005,pat,0.0025571051222094132,0.011,True,True,True,correct
2023_06_PHI_NYJ,817.0,2023,6,PHI,NYJ,0.0,2884.0,pat,1,two_point,0.0004272934644412585,0.762,two_point,0.0005504453882940741,0.892,False,False,True,knowable_mistake
2023_06_PHI_NYJ,1767.0,2023,6,PHI,NYJ,4.0,2132.0,pat,1,pat,0.00023286219810059183,0.3315,pat,0.00011351097899370277,0.392,True,True,True,correct
2023_06_SEA_CIN,359.0,2023,6,SEA,CIN,0.0,3218.0,pat,1,pat,0.00047373835785169405,0.1595,pat,3.496554192217172e-05,0.4525,True,True,True,correct
2023_06_SEA_CIN,772.0,2023,6,CIN,SEA,-7.0,2842.0,pat,1,two_point,0.0012377556951198576,0.9725,two_point,0.00028983099658097533,0.7195,False,False,True,knowable_mistake
2023_06_SEA_CIN,1128.0,2023,6,CIN,SEA,0.0,2540.0,pat,1,two_point,0.0007093957728093736,0.852,pat,0.0002717893206907185,0.3065,False,True,False,hindsight_only
2023_06_SF_CLE,225.0,2023,6,SF,CLE,0.0,3436.0,pat,1,two_point,7.431566199367357e-05,0.5785,pat,0.0005302618140620163,0.0355,False,True,False,hindsight_only
2023_06_SF_CLE,1694.0,2023,6,CLE,SF,-10.0,2138.0,pat,1,two_point,0.0026976190718415727,0.997,two_point,0.0023378336829228963,0.9995,False,False,True,knowable_mistake
2023_06_SF_CLE,3674.0,2023,6,SF,CLE,-3.0,658.0,pat,1,pat,0.001758982945914589,0.106,pat,0.004101796537088087,0.0,True,True,True,correct
2023_06_WAS_ATL,681.0,2023,6,ATL,WAS,-3.0,2866.0,pat,1,pat,0.00180143097525709,0.0025,pat,0.0018379725016747228,0.0,True,True,True,correct
2023_06_WAS_ATL,1101.0,2023,6,WAS,ATL,-4.0,2507.0,pat,1,two_point,0.0013584152499077629,0.9705,two_point,0.0011033050783709752,0.966,False,False,True,knowable_mistake
2023_06_WAS_ATL,1558.0,2023,6,WAS,ATL,3.0,2118.0,pat,1,two_point,0.0003379371535604525,0.7285,two_point,0.00012533844588757947,0.5945,False,False,True,knowable_mistake
2023_06_WAS_ATL,2401.0,2023,6,WAS,ATL,7.0,1623.0,pat,1,pat,0.0001662689134247497,0.3,pat,0.0002949380698286097,0.14,True,True,True,correct
2023_07_ARI_SEA,657.0,2023,7,SEA,ARI,0.0,2987.0,pat,1,pat,0.0008341349217660943,0.0595,pat,0.0004423628729637308,0.1535,True,True,True,correct
2023_07_ARI_SEA,1531.0,2023,7,ARI,SEA,-4.0,2351.0,pat,1,two_point,0.0007289263387253442,0.8085,pat,0.00023363631927286743,0.368,False,True,False,hindsight_only
2023_07_ARI_SEA,1836.0,2023,7,SEA,ARI,-3.0,2081.0,pat,1,pat,0.0016505837735280027,0.042,pat,0.0009715169587092287,0.1015,True,True,True,correct
2023_07_ATL_TB,526.0,2023,7,ATL,TB,0.0,3108.0,pat,1,pat,0.0003076981833628478,0.266,pat,0.0008852007902658832,0.0105,True,True,True,correct
2023_07_ATL_TB,810.0,2023,7,TB,ATL,-7.0,2904.0,pat,1,two_point,1.4148601603758415e-05,0.5105,pat,0.0004760585795677841,0.1685,False,True,False,hindsight_only
2023_07_BUF_NE,507.0,2023,7,NE,BUF,3.0,3118.0,pat,1,two_point,0.0013103518911533607,0.999,two_point,0.00023012662966281905,0.7435,False,False,True,knowable_mistake
2023_07_BUF_NE,2250.0,2023,7,BUF,NE,-10.0,1493.0,pat,1,pat,0.0003048192819131712,0.397,two_point,0.0024576928628423644,0.9985,True,False,False,correct
2023_07_BUF_NE,3419.0,2023,7,BUF,NE,-12.0,332.0,pat,1,two_point,0.0018453882320185189,0.964,two_point,0.004362433227849211,1.0,False,False,True,knowable_mistake
2023_07_BUF_NE,4098.0,2023,7,NE,BUF,-3.0,12.0,pat,1,two_point,0.0003054056384366177,0.875,pat,0.00030507925853018314,0.055,False,True,False,hindsight_only
2023_07_CLE_IND,130.0,2023,7,CLE,IND,0.0,3543.0,pat,1,two_point,0.0010091211092907448,0.9985,two_point,0.0009005939983460776,0.9995,False,False,True,knowable_mistake
